gene_id	go_id	evidence	qualifier	go_term
338322	GO:0032755	IMP	involved_in	positive regulation of interleukin-6 production
338322	GO:0032757	IMP	involved_in	positive regulation of interleukin-8 production
338322	GO:0050829	IMP	involved_in	defense response to Gram-negative bacterium
338322	GO:1900426	IMP	involved_in	positive regulation of defense response to bacterium
338323	GO:0007283	IMP	involved_in	spermatogenesis
338328	GO:0019433	IDA	involved_in	triglyceride catabolic process
338328	GO:0050821	IDA	involved_in	protein stabilization
338328	GO:0051006	IDA	involved_in	positive regulation of lipoprotein lipase activity
338328	GO:0051006	IMP	involved_in	positive regulation of lipoprotein lipase activity
338328	GO:0070328	IMP	involved_in	triglyceride homeostasis
338328	GO:0071503	IMP	involved_in	response to heparin
338339	GO:0061760	IDA	involved_in	antifungal innate immune response
338382	GO:0032755	IMP	involved_in	positive regulation of interleukin-6 production
338382	GO:0034499	IMP	involved_in	late endosome to Golgi transport
338382	GO:0045654	IMP	involved_in	positive regulation of megakaryocyte differentiation
338382	GO:0051092	IMP	involved_in	positive regulation of NF-kappaB transcription factor activity
338398	GO:0001580	IDA	NOT involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
338440	GO:0006821	IMP	involved_in	chloride transport
338440	GO:1902939	IDA	involved_in	negative regulation of intracellular calcium activated chloride channel activity
338442	GO:0001781	IDA	involved_in	neutrophil apoptotic process
338442	GO:0033031	IDA	involved_in	positive regulation of neutrophil apoptotic process
338557	GO:0032691	IMP	involved_in	negative regulation of interleukin-1 beta production
338557	GO:0050872	IDA	involved_in	white fat cell differentiation
338567	GO:0006813	IDA	involved_in	potassium ion transport
338567	GO:0071467	IDA	involved_in	cellular response to pH
338567	GO:0097623	IDA	involved_in	potassium ion export across plasma membrane
338599	GO:0006470	IDA	involved_in	protein dephosphorylation
338657	GO:0010826	IDA	involved_in	negative regulation of centrosome duplication
338657	GO:0042176	IMP	involved_in	regulation of protein catabolic process
338692	GO:0002091	IMP	involved_in	negative regulation of receptor internalization
338773	GO:0030501	IDA	involved_in	positive regulation of bone mineralization
338773	GO:0033690	IDA	involved_in	positive regulation of osteoblast proliferation
338773	GO:0045669	IDA	involved_in	positive regulation of osteoblast differentiation
338917	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
339122	GO:0007030	IMP	involved_in	Golgi organization
339122	GO:0019068	IMP	involved_in	virion assembly
339122	GO:0035526	IMP	involved_in	retrograde transport, plasma membrane to Golgi
339122	GO:0090382	IMP	involved_in	phagosome maturation
339123	GO:0006110	IMP	involved_in	regulation of glycolytic process
339123	GO:0043123	IMP	involved_in	positive regulation of I-kappaB kinase/NF-kappaB signaling
339123	GO:1903302	IMP	involved_in	regulation of pyruvate kinase activity
339123	GO:1903672	IMP	involved_in	positive regulation of sprouting angiogenesis
339175	GO:0030488	IDA	involved_in	tRNA methylation
339175	GO:0030488	IMP	involved_in	tRNA methylation
339221	GO:0006684	IDA	involved_in	sphingomyelin metabolic process
339221	GO:0008156	IDA	involved_in	negative regulation of DNA replication
339221	GO:0008285	IDA	involved_in	negative regulation of cell population proliferation
339287	GO:0043984	IDA	involved_in	histone H4-K16 acetylation
339345	GO:0017148	IDA	involved_in	negative regulation of translation
339345	GO:1900153	IDA	involved_in	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
339390	GO:0046718	IDA	involved_in	viral entry into host cell
339390	GO:1903902	IMP	involved_in	positive regulation of viral life cycle
339416	GO:0008283	IMP	involved_in	cell population proliferation
339487	GO:0006388	IDA	involved_in	tRNA splicing, via endonucleolytic cleavage and ligation
339745	GO:0031397	IMP	involved_in	negative regulation of protein ubiquitination
339745	GO:0043161	IMP	involved_in	proteasome-mediated ubiquitin-dependent protein catabolic process
339761	GO:0042572	IDA	involved_in	retinol metabolic process
339761	GO:0042573	IDA	involved_in	retinoic acid metabolic process
339761	GO:0042574	IDA	involved_in	retinal metabolic process
339829	GO:0001947	IMP	involved_in	heart looping
339829	GO:0003341	IMP	involved_in	cilium movement
339829	GO:0003356	IMP	involved_in	regulation of cilium beat frequency
339829	GO:0030317	IMP	involved_in	flagellated sperm motility
339829	GO:0030324	IMP	involved_in	lung development
339829	GO:0035469	IMP	involved_in	determination of pancreatic left/right asymmetry
339829	GO:0036159	IMP	involved_in	inner dynein arm assembly
339829	GO:0044458	IMP	involved_in	motile cilium assembly
339829	GO:0060285	IMP	involved_in	cilium-dependent cell motility
339829	GO:0060287	IMP	involved_in	epithelial cilium movement involved in determination of left/right asymmetry
339829	GO:0070286	IMP	involved_in	axonemal dynein complex assembly
339829	GO:0071907	IMP	involved_in	determination of digestive tract left/right asymmetry
339829	GO:0071910	IMP	involved_in	determination of liver left/right asymmetry
340061	GO:0000045	IDA	involved_in	autophagosome assembly
340061	GO:0002218	IDA	involved_in	activation of innate immune response
340061	GO:0002218	IMP	involved_in	activation of innate immune response
340061	GO:0002230	IMP	involved_in	positive regulation of defense response to virus by host
340061	GO:0016239	IDA	involved_in	positive regulation of macroautophagy
340061	GO:0032092	IDA	involved_in	positive regulation of protein binding
340061	GO:0032481	IDA	involved_in	positive regulation of type I interferon production
340061	GO:0032728	IDA	involved_in	positive regulation of interferon-beta production
340061	GO:0032728	IMP	involved_in	positive regulation of interferon-beta production
340061	GO:0045087	IDA	involved_in	innate immune response
340061	GO:0045087	IMP	involved_in	innate immune response
340061	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
340061	GO:0051091	IDA	involved_in	positive regulation of DNA-binding transcription factor activity
340061	GO:0051259	IDA	involved_in	protein complex oligomerization
340061	GO:0051607	IDA	involved_in	defense response to virus
340061	GO:0060340	IDA	involved_in	positive regulation of type I interferon-mediated signaling pathway
340061	GO:0071360	IMP	involved_in	cellular response to exogenous dsRNA
340061	GO:0071407	IDA	involved_in	cellular response to organic cyclic compound
340069	GO:0006366	IDA	involved_in	transcription by RNA polymerase II
340069	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
340273	GO:0042391	IDA	involved_in	regulation of membrane potential
340273	GO:0055085	IDA	involved_in	transmembrane transport
340348	GO:0046931	IMP	involved_in	pore complex assembly
340348	GO:0051604	IDA	involved_in	protein maturation
340348	GO:0072659	IDA	involved_in	protein localization to plasma membrane
340371	GO:0016242	IMP	involved_in	negative regulation of macroautophagy
340419	GO:0030177	IDA	involved_in	positive regulation of Wnt signaling pathway
340419	GO:0060173	IMP	involved_in	limb development
340481	GO:0018230	IMP	involved_in	peptidyl-L-cysteine S-palmitoylation
340481	GO:0018345	IDA	involved_in	protein palmitoylation
340485	GO:0001953	IDA	involved_in	negative regulation of cell-matrix adhesion
340485	GO:0006919	IMP	involved_in	activation of cysteine-type endopeptidase activity involved in apoptotic process
340485	GO:0006974	IDA	involved_in	cellular response to DNA damage stimulus
340485	GO:0008284	IDA	involved_in	positive regulation of cell population proliferation
340485	GO:0010506	IMP	involved_in	regulation of autophagy
340485	GO:0010942	IMP	involved_in	positive regulation of cell death
340485	GO:0030330	IMP	involved_in	DNA damage response, signal transduction by p53 class mediator
340485	GO:0032526	IDA	involved_in	response to retinoic acid
340485	GO:0033629	IDA	involved_in	negative regulation of cell adhesion mediated by integrin
340485	GO:0042981	IMP	involved_in	regulation of apoptotic process
340485	GO:0046512	IDA	involved_in	sphingosine biosynthetic process
340485	GO:0046512	IMP	involved_in	sphingosine biosynthetic process
340485	GO:0046514	IMP	involved_in	ceramide catabolic process
340485	GO:0071466	IEP	involved_in	cellular response to xenobiotic stimulus
340485	GO:0090285	IMP	involved_in	negative regulation of protein glycosylation in Golgi
340602	GO:0061086	IDA	involved_in	negative regulation of histone H3-K27 methylation
340665	GO:0034653	IDA	involved_in	retinoic acid catabolic process
340706	GO:0046626	IMP	involved_in	regulation of insulin receptor signaling pathway
340719	GO:0010608	IDA	acts_upstream_of_or_within	post-transcriptional regulation of gene expression
340719	GO:0010631	IDA	involved_in	epithelial cell migration
340719	GO:0016477	IDA	involved_in	cell migration
340719	GO:0017148	IDA	involved_in	negative regulation of translation
340719	GO:1900153	IDA	involved_in	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
341019	GO:1902412	IMP	involved_in	regulation of mitotic cytokinesis
341152	GO:0070374	IMP	involved_in	positive regulation of ERK1 and ERK2 cascade
341208	GO:0006879	IMP	involved_in	cellular iron ion homeostasis
341640	GO:0001654	IMP	involved_in	eye development
341640	GO:0007155	IMP	involved_in	cell adhesion
342372	GO:0050915	IMP	involved_in	sensory perception of sour taste
342618	GO:0006402	IDA	involved_in	mRNA catabolic process
342618	GO:0016075	IDA	involved_in	rRNA catabolic process
342618	GO:0036345	IMP	involved_in	platelet maturation
342618	GO:0090502	IDA	involved_in	RNA phosphodiester bond hydrolysis, endonucleolytic
342897	GO:0008284	IDA	involved_in	positive regulation of cell population proliferation
342977	GO:0007281	IMP	involved_in	germ cell development
342977	GO:0017148	IDA	involved_in	negative regulation of translation
342977	GO:1900153	IDA	involved_in	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
342979	GO:0001960	IDA	involved_in	negative regulation of cytokine-mediated signaling pathway
342979	GO:0008063	IMP	involved_in	Toll signaling pathway
342979	GO:0032496	IDA	involved_in	response to lipopolysaccharide
343035	GO:0015031	IMP	involved_in	protein transport
343035	GO:0031283	IMP	involved_in	negative regulation of guanylate cyclase activity
343450	GO:0097623	IMP	involved_in	potassium ion export across plasma membrane
343637	GO:0030177	IDA	involved_in	positive regulation of Wnt signaling pathway
343637	GO:0035878	IMP	acts_upstream_of_or_within	nail development
344558	GO:0046330	IMP	involved_in	positive regulation of JNK cascade
344558	GO:0051865	IMP	involved_in	protein autoubiquitination
344892	GO:0051205	IDA	involved_in	protein insertion into membrane
344901	GO:1903860	IMP	involved_in	negative regulation of dendrite extension
345193	GO:0040036	IDA	involved_in	regulation of fibroblast growth factor receptor signaling pathway
345275	GO:0046889	IDA	acts_upstream_of_or_within	positive regulation of lipid biosynthetic process
345611	GO:0000045	IMP	involved_in	autophagosome assembly
345611	GO:0001934	IMP	involved_in	positive regulation of protein phosphorylation
345611	GO:0010508	IMP	involved_in	positive regulation of autophagy
345611	GO:0010800	IMP	involved_in	positive regulation of peptidyl-threonine phosphorylation
345611	GO:0031648	IMP	involved_in	protein destabilization
345611	GO:0033138	IMP	involved_in	positive regulation of peptidyl-serine phosphorylation
345611	GO:0042742	IMP	involved_in	defense response to bacterium
345611	GO:0043254	IMP	involved_in	regulation of protein-containing complex assembly
345611	GO:0045087	IMP	involved_in	innate immune response
345611	GO:0050821	IMP	involved_in	protein stabilization
345611	GO:0050829	IMP	involved_in	defense response to Gram-negative bacterium
345611	GO:0060335	IMP	involved_in	positive regulation of interferon-gamma-mediated signaling pathway
345611	GO:0061635	IMP	involved_in	regulation of protein complex stability
345611	GO:0061739	IMP	involved_in	protein lipidation involved in autophagosome assembly
345611	GO:0061762	IMP	involved_in	CAMKK-AMPK signaling cascade
345611	GO:0070431	IMP	involved_in	nucleotide-binding oligomerization domain containing 2 signaling pathway
345611	GO:0071222	IMP	involved_in	cellular response to lipopolysaccharide
345611	GO:0071902	IMP	involved_in	positive regulation of protein serine/threonine kinase activity
345611	GO:0098586	IMP	involved_in	cellular response to virus
345611	GO:1901098	IMP	involved_in	positive regulation of autophagosome maturation
345643	GO:0007346	IDA	involved_in	regulation of mitotic cell cycle
345643	GO:0007346	IMP	involved_in	regulation of mitotic cell cycle
345643	GO:0030174	IDA	involved_in	regulation of DNA-templated DNA replication initiation
345643	GO:0044458	IMP	involved_in	motile cilium assembly
345643	GO:1902017	IMP	involved_in	regulation of cilium assembly
345895	GO:0003341	IMP	involved_in	cilium movement
345895	GO:0035082	IMP	involved_in	axoneme assembly
346007	GO:0043403	IMP	involved_in	skeletal muscle tissue regeneration
346007	GO:0050908	IMP	involved_in	detection of light stimulus involved in visual perception
346171	GO:0006349	IMP	involved_in	regulation of gene expression by genomic imprinting
346171	GO:0043045	IMP	involved_in	DNA methylation involved in embryo development
346288	GO:0007286	IMP	involved_in	spermatid development
346288	GO:1905719	IMP	involved_in	protein localization to perinuclear region of cytoplasm
